design,sigma,scale,error_law,n_total,n_fit,n_val,replication,data_seed,fit_seed,epoch,theta_hat_1,theta_hat_2,error_theta1,error_theta2,train_check_loss,val_check_loss,mean_sigma,hetero_ratio,p10_sigma,p90_sigma
case6_full_c20,paper_case6,20.0,t3,400,320,80,7,121631029,121631046,200,0.20731055736541748,0.1490749716758728,-0.7926894426345825,1.1490749716758728,15.683511734008789,27.621875762939453,40.331252269076025,5.072963897368895,13.322255398707814,67.5833206691726
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,10,-0.20758658647537231,-0.38754338026046753,-1.2075865864753723,0.6124566197395325,20.661226654052733,23.037267684936523,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,20,-0.2274511754512787,-0.33796653151512146,-1.2274511754512787,0.6620334684848785,20.4818115234375,23.22564697265625,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,40,-0.34894609451293945,-0.31568142771720886,-1.3489460945129395,0.6843185722827911,19.90990791320801,23.322107315063477,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,60,-0.40525299310684204,-0.2582131326198578,-1.405252993106842,0.7417868673801422,19.25511054992676,23.69535255432129,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,80,-0.4512924253940582,-0.2262478768825531,-1.4512924253940582,0.7737521231174469,18.45287094116211,24.063182830810547,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,100,-0.48313242197036743,-0.21757517755031586,-1.4831324219703674,0.7824248224496841,17.58269157409668,24.193016052246094,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,150,-0.5146874189376831,-0.13003481924533844,-1.514687418937683,0.8699651807546616,15.13634796142578,25.04503059387207,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,8,148934663,148934680,200,-0.5192055106163025,-0.09342297911643982,-1.5192055106163025,0.9065770208835602,13.46089153289795,25.578821182250977,39.59907390260603,5.616695852997785,12.089165788443907,67.90116735015559
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,10,-0.5012900233268738,-0.6205249428749084,-1.5012900233268738,0.37947505712509155,20.41837959289551,22.065086364746094,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,20,-0.4289153218269348,-0.6311896443367004,-1.4289153218269348,0.36881035566329956,20.098486328125,22.07560920715332,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
case6_full_c20,paper_case6,20.0,t3,400,320,80,9,266564960,266564977,40,-0.37334561347961426,-0.7112519145011902,-1.3733456134796143,0.2887480854988098,18.80982666015625,22.700237274169922,40.70349465822149,4.6370250982806445,14.394885016794982,66.74944310974233
